population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
1,2,36,1,1,456,1,2017,0,0,0
1,2,36,2,1,456,1,2017,0,0,0
1,2,36,3,1,456,1,2017,0,0,0
1,2,36,1,1,456,3,2017,0,0,0
1,2,36,2,1,456,3,2017,0,0,0
1,2,36,3,1,456,3,2017,0,0,0
1,2,36,1,6,456,1,2017,0,0,0
1,2,36,2,6,456,1,2017,0,0,0
1,2,36,3,6,456,1,2017,0,0,0
1,2,36,1,6,456,3,2017,0,0,0
1,2,36,2,6,456,3,2017,0,0,0
1,2,36,3,6,456,3,2017,0,0,0
1,2,36,1,7,456,1,2017,0,0,0
1,2,36,2,7,456,1,2017,0,0,0
1,2,36,3,7,456,1,2017,0,0,0
1,2,36,1,7,456,3,2017,0,0,0
1,2,36,2,7,456,3,2017,0,0,0
1,2,36,3,7,456,3,2017,0,0,0
1,2,36,1,8,456,1,2017,31.414417777789815,39.077017456848765,25.298969435172385
1,2,36,2,8,456,1,2017,10.460291585710921,13.129828950771667,8.543107766318677
1,2,36,3,8,456,1,2017,41.87470936350076,49.7213364458172,35.78820725704334
1,2,36,1,8,456,3,2017,5.340073848951235,6.6426237943477915,4.30052105507096
1,2,36,2,8,456,3,2017,1.8562365713529063,2.3299607352555576,1.516021703497475
1,2,36,3,8,456,3,2017,3.6355939226753824,4.316844017722847,3.1071592086215847
1,2,45,1,1,456,1,2017,0,0,0
1,2,45,2,1,456,1,2017,0,0,0
1,2,45,3,1,456,1,2017,0,0,0
1,2,45,1,1,456,3,2017,0,0,0
1,2,45,2,1,456,3,2017,0,0,0
1,2,45,3,1,456,3,2017,0,0,0
1,2,45,1,6,456,1,2017,0,0,0
1,2,45,2,6,456,1,2017,0,0,0
1,2,45,3,6,456,1,2017,0,0,0
1,2,45,1,6,456,3,2017,0,0,0
1,2,45,2,6,456,3,2017,0,0,0
1,2,45,3,6,456,3,2017,0,0,0
1,2,45,1,7,456,1,2017,0,0,0
1,2,45,2,7,456,1,2017,0,0,0
1,2,45,3,7,456,1,2017,0,0,0
1,2,45,1,7,456,3,2017,0,0,0
1,2,45,2,7,456,3,2017,0,0,0
1,2,45,3,7,456,3,2017,0,0,0
1,2,45,1,8,456,1,2017,4.697197986571327,5.52281201052892,3.980529635976656
1,2,45,2,8,456,1,2017,2.258958307409167,2.735573524243365,1.894957591904936
1,2,45,3,8,456,1,2017,6.956156293980489,7.801273677233304,6.18656345140544
1,2,45,1,8,456,3,2017,2.9174029679980737,3.430187145033136,2.4722843293814942
1,2,45,2,8,456,3,2017,1.4910831800295534,1.8056852383485007,1.2508152022510803
1,2,45,3,8,456,3,2017,2.2259418853123853,2.4963760305336327,1.9796752877077788
1,2,12,1,1,456,1,2017,0,0,0
1,2,12,2,1,456,1,2017,0,0,0
1,2,12,3,1,456,1,2017,0,0,0
1,2,12,1,1,456,3,2017,0,0,0
1,2,12,2,1,456,3,2017,0,0,0
1,2,12,3,1,456,3,2017,0,0,0
1,2,12,1,6,456,1,2017,0,0,0
1,2,12,2,6,456,1,2017,0,0,0
1,2,12,3,6,456,1,2017,0,0,0
1,2,12,1,6,456,3,2017,0,0,0
1,2,12,2,6,456,3,2017,0,0,0
1,2,12,3,6,456,3,2017,0,0,0
1,2,12,1,7,456,1,2017,0,0,0
1,2,12,2,7,456,1,2017,0,0,0
1,2,12,3,7,456,1,2017,0,0,0
1,2,12,1,7,456,3,2017,0,0,0
1,2,12,2,7,456,3,2017,0,0,0
1,2,12,3,7,456,3,2017,0,0,0
1,2,12,1,8,456,1,2017,6.864837648988989,11.01138688480151,4.323735459433519
1,2,12,2,8,456,1,2017,12.445031995032638,18.483986982209995,8.005416717600129
1,2,12,3,8,456,1,2017,19.309869644021624,26.067349779196732,13.926010691420942
1,2,12,1,8,456,3,2017,1.8935519426695329,3.037308978497469,1.1926309255114353
1,2,12,2,8,456,3,2017,3.4878434722586493,5.180320417251436,2.243597320789261
1,2,12,3,8,456,3,2017,2.6843525165480586,3.6237404637886437,1.9359178769269727
1,2,47,1,1,456,1,2017,0,0,0
1,2,47,2,1,456,1,2017,0,0,0
1,2,47,3,1,456,1,2017,0,0,0
1,2,47,1,1,456,3,2017,0,0,0
1,2,47,2,1,456,3,2017,0,0,0
1,2,47,3,1,456,3,2017,0,0,0
1,2,47,1,6,456,1,2017,0,0,0
1,2,47,2,6,456,1,2017,0,0,0
1,2,47,3,6,456,1,2017,0,0,0
1,2,47,1,6,456,3,2017,0,0,0
1,2,47,2,6,456,3,2017,0,0,0
1,2,47,3,6,456,3,2017,0,0,0
1,2,47,1,7,456,1,2017,0,0,0
1,2,47,2,7,456,1,2017,0,0,0
1,2,47,3,7,456,1,2017,0,0,0
1,2,47,1,7,456,3,2017,0,0,0
1,2,47,2,7,456,3,2017,0,0,0
1,2,47,3,7,456,3,2017,0,0,0
1,2,47,1,8,456,1,2017,7.027920002607244,8.390878648656624,5.935495196574345
1,2,47,2,8,456,1,2017,3.6508687057215967,4.290799128126398,3.116671884621473
1,2,47,3,8,456,1,2017,10.678788708328847,12.16747279179451,9.39255401269785
1,2,47,1,8,456,3,2017,2.945353092380117,3.5165597170199074,2.4875253454154267
1,2,47,2,8,456,3,2017,1.616465679051499,1.8998025087701769,1.379943662849306
1,2,47,3,8,456,3,2017,2.2991567418557106,2.6196723115966742,2.022228781874423
1,2,49,1,1,456,1,2017,0,0,0
1,2,49,2,1,456,1,2017,0,0,0
1,2,49,3,1,456,1,2017,0,0,0
1,2,49,1,1,456,3,2017,0,0,0
1,2,49,2,1,456,3,2017,0,0,0
1,2,49,3,1,456,3,2017,0,0,0
1,2,49,1,6,456,1,2017,0,0,0
1,2,49,2,6,456,1,2017,0,0,0
1,2,49,3,6,456,1,2017,0,0,0
1,2,49,1,6,456,3,2017,0,0,0
1,2,49,2,6,456,3,2017,0,0,0
1,2,49,3,6,456,3,2017,0,0,0
1,2,49,1,7,456,1,2017,0,0,0
1,2,49,2,7,456,1,2017,0,0,0
1,2,49,3,7,456,1,2017,0,0,0
1,2,49,1,7,456,3,2017,0,0,0
1,2,49,2,7,456,3,2017,0,0,0
1,2,49,3,7,456,3,2017,0,0,0
1,2,49,1,8,456,1,2017,1.3937925649014566,1.8819817945778634,0.9789365874974107
1,2,49,2,8,456,1,2017,0.8227048951673195,1.0950444336409515,0.6076939867993463
1,2,49,3,8,456,1,2017,2.216497460068774,2.8345722611151336,1.6933216078933255
1,2,49,1,8,456,3,2017,2.3179992740547464,3.1299007782583255,1.6280573998649959
1,2,49,2,8,456,3,2017,1.4375922790172972,1.9134776421415838,1.0618828070183128
1,2,49,3,8,456,3,2017,1.8886779127540119,2.415339569803628,1.4428796683204859
1,2,23,1,1,456,1,2017,0,0,0
