population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
1,2,87,1,1,456,1,2020,0,0,0
1,2,87,2,1,456,1,2020,0,0,0
1,2,87,3,1,456,1,2020,0,0,0
1,2,87,1,1,456,3,2020,0,0,0
1,2,87,2,1,456,3,2020,0,0,0
1,2,87,3,1,456,3,2020,0,0,0
1,2,87,1,6,456,1,2020,0,0,0
1,2,87,2,6,456,1,2020,0,0,0
1,2,87,3,6,456,1,2020,0,0,0
1,2,87,1,6,456,3,2020,0,0,0
1,2,87,2,6,456,3,2020,0,0,0
1,2,87,3,6,456,3,2020,0,0,0
1,2,87,1,7,456,1,2020,0,0,0
1,2,87,2,7,456,1,2020,0,0,0
1,2,87,3,7,456,1,2020,0,0,0
1,2,87,1,7,456,3,2020,0,0,0
1,2,87,2,7,456,3,2020,0,0,0
1,2,87,3,7,456,3,2020,0,0,0
1,2,87,1,8,456,1,2020,0.2473965223497333,0.30067935806467344,0.20158112868033917
1,2,87,2,8,456,1,2020,0.18569087188847783,0.226066689616423,0.154311415650869
1,2,87,3,8,456,1,2020,0.43308739423821124,0.4975249972324841,0.3773412626099098
1,2,87,1,8,456,3,2020,1.4375823711498517,1.7472005686133858,1.1713563076593405
1,2,87,2,8,456,3,2020,1.1546099457642218,1.4056633241179344,0.9594951730446668
1,2,87,3,8,456,3,2020,1.300884265487932,1.4944384186593842,1.1334370793959982
1,2,89,1,1,456,1,2020,0,0,0
1,2,89,2,1,456,1,2020,0,0,0
1,2,89,3,1,456,1,2020,0,0,0
1,2,89,1,1,456,3,2020,0,0,0
1,2,89,2,1,456,3,2020,0,0,0
1,2,89,3,1,456,3,2020,0,0,0
1,2,89,1,6,456,1,2020,0,0,0
1,2,89,2,6,456,1,2020,0,0,0
1,2,89,3,6,456,1,2020,0,0,0
1,2,89,1,6,456,3,2020,0,0,0
1,2,89,2,6,456,3,2020,0,0,0
1,2,89,3,6,456,3,2020,0,0,0
1,2,89,1,7,456,1,2020,0,0,0
