population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
1,2,13,1,1,456,1,2008,0,0,0
1,2,13,2,1,456,1,2008,0,0,0
1,2,13,3,1,456,1,2008,0,0,0
1,2,13,1,1,456,3,2008,0,0,0
1,2,13,2,1,456,3,2008,0,0,0
1,2,13,3,1,456,3,2008,0,0,0
1,2,13,1,6,456,1,2008,0,0,0
1,2,13,2,6,456,1,2008,0,0,0
1,2,13,3,6,456,1,2008,0,0,0
1,2,13,1,6,456,3,2008,0,0,0
1,2,13,2,6,456,3,2008,0,0,0
1,2,13,3,6,456,3,2008,0,0,0
1,2,13,1,7,456,1,2008,0,0,0
1,2,13,2,7,456,1,2008,0,0,0
1,2,13,3,7,456,1,2008,0,0,0
1,2,13,1,7,456,3,2008,0,0,0
1,2,13,2,7,456,3,2008,0,0,0
1,2,13,3,7,456,3,2008,0,0,0
1,2,13,1,8,456,1,2008,25.35937907336788,38.087389779438936,17.89447552624637
1,2,13,2,8,456,1,2008,10.572438723622854,14.57957541599139,7.307042546443835
1,2,13,3,8,456,1,2008,35.93181779699078,48.22807404740246,27.557894279206614
1,2,13,1,8,456,3,2008,1.741808304375206,2.6160313948487994,1.2290815947772098
1,2,13,2,8,456,3,2008,0.7600325339835866,1.0480979779113468,0.5252894065104153
1,2,13,3,8,456,3,2008,1.2621058869587483,1.6940121570194193,0.9679716400233537
1,2,16,1,1,456,1,2008,0,0,0
1,2,16,2,1,456,1,2008,0,0,0
1,2,16,3,1,456,1,2008,0,0,0
1,2,16,1,1,456,3,2008,0,0,0
1,2,16,2,1,456,3,2008,0,0,0
1,2,16,3,1,456,3,2008,0,0,0
1,2,16,1,6,456,1,2008,0,0,0
1,2,16,2,6,456,1,2008,0,0,0
1,2,16,3,6,456,1,2008,0,0,0
1,2,16,1,6,456,3,2008,0,0,0
1,2,16,2,6,456,3,2008,0,0,0
1,2,16,3,6,456,3,2008,0,0,0
1,2,16,1,7,456,1,2008,0,0,0
1,2,16,2,7,456,1,2008,0,0,0
1,2,16,3,7,456,1,2008,0,0,0
1,2,16,1,7,456,3,2008,0,0,0
1,2,16,2,7,456,3,2008,0,0,0
1,2,16,3,7,456,3,2008,0,0,0
1,2,16,1,8,456,1,2008,107.4161148092846,144.2573781291013,77.53493242139425
1,2,16,2,8,456,1,2008,60.516701093104246,79.39270106343442,43.15179823296969
1,2,16,3,8,456,1,2008,167.93281590238874,207.78140807674043,135.80082794587827
1,2,16,1,8,456,3,2008,2.1504194860991808,2.8879640405275926,1.5522124387796021
1,2,16,2,8,456,3,2008,1.2542234747996848,1.6454332044358566,0.8943316034419014
1,2,16,3,8,456,3,2008,1.71008277893215,2.1158664304232206,1.3828783611295998
1,2,12,1,1,456,1,2008,0,0,0
1,2,12,2,1,456,1,2008,0,0,0
1,2,12,3,1,456,1,2008,0,0,0
1,2,12,1,1,456,3,2008,0,0,0
1,2,12,2,1,456,3,2008,0,0,0
1,2,12,3,1,456,3,2008,0,0,0
1,2,12,1,6,456,1,2008,0,0,0
1,2,12,2,6,456,1,2008,0,0,0
1,2,12,3,6,456,1,2008,0,0,0
1,2,12,1,6,456,3,2008,0,0,0
1,2,12,2,6,456,3,2008,0,0,0
