population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
1,2,30,1,1,456,1,2011,0,0,0
1,2,30,2,1,456,1,2011,0,0,0
1,2,30,3,1,456,1,2011,0,0,0
1,2,30,1,1,456,3,2011,0,0,0
1,2,30,2,1,456,3,2011,0,0,0
1,2,30,3,1,456,3,2011,0,0,0
1,2,30,1,6,456,1,2011,0,0,0
1,2,30,2,6,456,1,2011,0,0,0
1,2,30,3,6,456,1,2011,0,0,0
1,2,30,1,6,456,3,2011,0,0,0
1,2,30,2,6,456,3,2011,0,0,0
1,2,30,3,6,456,3,2011,0,0,0
1,2,30,1,7,456,1,2011,0,0,0
1,2,30,2,7,456,1,2011,0,0,0
1,2,30,3,7,456,1,2011,0,0,0
1,2,30,1,7,456,3,2011,0,0,0
1,2,30,2,7,456,3,2011,0,0,0
1,2,30,3,7,456,3,2011,0,0,0
1,2,30,1,8,456,1,2011,0.006625766898347851,0.010907552230202634,0.004122550544451019
1,2,30,2,8,456,1,2011,0.02355873815672833,0.034081459875391955,0.015522472027247308
1,2,30,3,8,456,1,2011,0.030184505055076156,0.04262490919169314,0.02132619177584401
1,2,30,1,8,456,3,2011,0.050455202075576286,0.08306098907011136,0.03139321439740348
1,2,30,2,8,456,3,2011,0.18358314095869105,0.2655821976014931,0.1209599661598015
1,2,30,3,8,456,3,2011,0.1162520184979568,0.1641647501850659,0.08213528220166917
1,2,7,1,1,456,1,2011,0,0,0
1,2,7,2,1,456,1,2011,0,0,0
1,2,7,3,1,456,1,2011,0,0,0
1,2,7,1,1,456,3,2011,0,0,0
1,2,7,2,1,456,3,2011,0,0,0
1,2,7,3,1,456,3,2011,0,0,0
1,2,7,1,6,456,1,2011,0,0,0
1,2,7,2,6,456,1,2011,0,0,0
1,2,7,3,6,456,1,2011,0,0,0
1,2,7,1,6,456,3,2011,0,0,0
1,2,7,2,6,456,3,2011,0,0,0
1,2,7,3,6,456,3,2011,0,0,0
1,2,7,1,7,456,1,2011,0,0,0
1,2,7,2,7,456,1,2011,0,0,0
1,2,7,3,7,456,1,2011,0,0,0
1,2,7,1,7,456,3,2011,0,0,0
1,2,7,2,7,456,3,2011,0,0,0
1,2,7,3,7,456,3,2011,0,0,0
1,2,7,1,8,456,1,2011,38.41292267603239,60.666120426046135,23.166308074560998
1,2,7,2,8,456,1,2011,19.946755780511957,27.9838252529727,12.750388083780305
1,2,7,3,8,456,1,2011,58.35967845654432,83.97414873268997,38.71183801622774
1,2,7,1,8,456,3,2011,3.481421315645232,5.498262305370418,2.099597560325791
1,2,7,2,8,456,3,2011,1.9094342715423678,2.6787952675032662,1.2205507627672305
1,2,7,3,8,456,3,2011,2.716916918982029,3.909390721178211,1.8022177375342687
1,2,114,1,1,456,1,2011,0,0,0
1,2,114,2,1,456,1,2011,0,0,0
1,2,114,3,1,456,1,2011,0,0,0
1,2,114,1,1,456,3,2011,0,0,0
1,2,114,2,1,456,3,2011,0,0,0
1,2,114,3,1,456,3,2011,0,0,0
1,2,114,1,6,456,1,2011,0,0,0
1,2,114,2,6,456,1,2011,0,0,0
1,2,114,3,6,456,1,2011,0,0,0
1,2,114,1,6,456,3,2011,0,0,0
1,2,114,2,6,456,3,2011,0,0,0
1,2,114,3,6,456,3,2011,0,0,0
1,2,114,1,7,456,1,2011,0,0,0
1,2,114,2,7,456,1,2011,0,0,0
1,2,114,3,7,456,1,2011,0,0,0
1,2,114,1,7,456,3,2011,0,0,0
1,2,114,2,7,456,3,2011,0,0,0
1,2,114,3,7,456,3,2011,0,0,0
1,2,114,1,8,456,1,2011,16.519329055882853,34.97034543254972,9.414145565602551
1,2,114,2,8,456,1,2011,13.129084777436734,20.158443632525813,7.749625017009795
1,2,114,3,8,456,1,2011,29.64841383331958,51.035600392913665,19.47135805522598
1,2,114,1,8,456,3,2011,3.006408024393177,6.364370294251028,1.713311883036423
1,2,114,2,8,456,3,2011,2.372930766798254,3.6434063696957772,1.4006554109251659
1,2,114,3,8,456,3,2011,2.688573635535423,4.628003725983674,1.7656991773542527
1,2,8,1,1,456,1,2011,0,0,0
1,2,8,2,1,456,1,2011,0,0,0
1,2,8,3,1,456,1,2011,0,0,0
1,2,8,1,1,456,3,2011,0,0,0
1,2,8,2,1,456,3,2011,0,0,0
1,2,8,3,1,456,3,2011,0,0,0
1,2,8,1,6,456,1,2011,0,0,0
1,2,8,2,6,456,1,2011,0,0,0
1,2,8,3,6,456,1,2011,0,0,0
1,2,8,1,6,456,3,2011,0,0,0
1,2,8,2,6,456,3,2011,0,0,0
1,2,8,3,6,456,3,2011,0,0,0
1,2,8,1,7,456,1,2011,0,0,0
1,2,8,2,7,456,1,2011,0,0,0
1,2,8,3,7,456,1,2011,0,0,0
1,2,8,1,7,456,3,2011,0,0,0
1,2,8,2,7,456,3,2011,0,0,0
1,2,8,3,7,456,3,2011,0,0,0
1,2,8,1,8,456,1,2011,35.5033557211563,41.19500206610003,30.485818146858843
1,2,8,2,8,456,1,2011,17.811937065014607,21.446925797793927,15.150116341596421
1,2,8,3,8,456,1,2011,53.31529278617093,60.52606086166542,47.23057972569022
1,2,8,1,8,456,3,2011,4.234017055067208,4.9127846590416855,3.6356415147135257
1,2,8,2,8,456,3,2011,2.29800673661613,2.7669747418903916,1.9545919843770865
1,2,8,3,8,456,3,2011,3.3040587377787136,3.7509249185851568,2.926976510452521
1,2,19,1,1,456,1,2011,0,0,0
1,2,19,2,1,456,1,2011,0,0,0
1,2,19,3,1,456,1,2011,0,0,0
