population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
1,2,151,1,1,456,1,1991,0,0,0
1,2,151,2,1,456,1,1991,0,0,0
1,2,151,3,1,456,1,1991,0,0,0
1,2,151,1,1,456,3,1991,0,0,0
1,2,151,2,1,456,3,1991,0,0,0
1,2,151,3,1,456,3,1991,0,0,0
1,2,151,1,6,456,1,1991,0,0,0
1,2,151,2,6,456,1,1991,0,0,0
1,2,151,3,6,456,1,1991,0,0,0
1,2,151,1,6,456,3,1991,0,0,0
1,2,151,2,6,456,3,1991,0,0,0
1,2,151,3,6,456,3,1991,0,0,0
1,2,151,1,7,456,1,1991,0,0,0
1,2,151,2,7,456,1,1991,0,0,0
1,2,151,3,7,456,1,1991,0,0,0
1,2,151,1,7,456,3,1991,0,0,0
1,2,151,2,7,456,3,1991,0,0,0
1,2,151,3,7,456,3,1991,0,0,0
1,2,151,1,8,456,1,1991,0.366272846880391,0.5440265605508272,0.2315073877229627
1,2,151,2,8,456,1,1991,0.34799152580465803,0.5276734570665462,0.20755481800795234
1,2,151,3,8,456,1,1991,0.7142643726850496,0.9477298643023404,0.49978746987617706
1,2,151,1,8,456,3,1991,2.311766715846141,3.4336765772548734,1.4611814060713155
1,2,151,2,8,456,3,1991,2.7010924936845813,4.095774489632594,1.611029922792002
1,2,151,3,8,456,3,1991,2.4863685872879335,3.2990666396783044,1.7397701928613263
1,2,385,1,1,456,1,1991,0,0,0
1,2,385,2,1,456,1,1991,0,0,0
1,2,385,3,1,456,1,1991,0,0,0
1,2,385,1,1,456,3,1991,0,0,0
1,2,385,2,1,456,3,1991,0,0,0
1,2,385,3,1,456,3,1991,0,0,0
1,2,385,1,6,456,1,1991,0,0,0
1,2,385,2,6,456,1,1991,0,0,0
1,2,385,3,6,456,1,1991,0,0,0
1,2,385,1,6,456,3,1991,0,0,0
1,2,385,2,6,456,3,1991,0,0,0
1,2,385,3,6,456,3,1991,0,0,0
1,2,385,1,7,456,1,1991,0,0,0
1,2,385,2,7,456,1,1991,0,0,0
1,2,385,3,7,456,1,1991,0,0,0
1,2,385,1,7,456,3,1991,0,0,0
1,2,385,2,7,456,3,1991,0,0,0
1,2,385,3,7,456,3,1991,0,0,0
1,2,385,1,8,456,1,1991,6.8920248880274535,8.206522644128219,5.852022272524198
1,2,385,2,8,456,1,1991,2.847677277217959,3.2834783545214745,2.466875074025777
1,2,385,3,8,456,1,1991,9.73970216524542,11.004377160381928,8.692637833553627
1,2,385,1,8,456,3,1991,4.003691991440021,4.767305620869727,3.399537158801454
1,2,385,2,8,456,3,1991,1.7051031297887849,1.966047650019498,1.4770902739472695
1,2,385,3,8,456,3,1991,2.87179075813031,3.244685319119181,2.5630595854615836
1,2,71,1,1,456,1,1991,0,0,0
1,2,71,2,1,456,1,1991,0,0,0
1,2,71,3,1,456,1,1991,0,0,0
1,2,71,1,1,456,3,1991,0,0,0
1,2,71,2,1,456,3,1991,0,0,0
1,2,71,3,1,456,3,1991,0,0,0
1,2,71,1,6,456,1,1991,0,0,0
1,2,71,2,6,456,1,1991,0,0,0
1,2,71,3,6,456,1,1991,0,0,0
1,2,71,1,6,456,3,1991,0,0,0
1,2,71,2,6,456,3,1991,0,0,0
1,2,71,3,6,456,3,1991,0,0,0
1,2,71,1,7,456,1,1991,0,0,0
1,2,71,2,7,456,1,1991,0,0,0
1,2,71,3,7,456,1,1991,0,0,0
1,2,71,1,7,456,3,1991,0,0,0
1,2,71,2,7,456,3,1991,0,0,0
1,2,71,3,7,456,3,1991,0,0,0
1,2,71,1,8,456,1,1991,3.802187268467811,4.408147371407542,3.253966508505677
1,2,71,2,8,456,1,1991,9.099522642030461,10.770193839715827,7.835790884504493
1,2,71,3,8,456,1,1991,12.901709910498267,14.548853475121726,11.506919905417112
1,2,71,1,8,456,3,1991,0.5532941350289324,0.6414734243023895,0.4735170725723565
1,2,71,2,8,456,3,1991,1.380704843284246,1.6342020765924061,1.1889540639445872
1,2,71,3,8,456,3,1991,0.9583513706276738,1.080702772397524,0.8547450329886891
1,2,198,1,1,456,1,1991,0,0,0
1,2,198,2,1,456,1,1991,0,0,0
1,2,198,3,1,456,1,1991,0,0,0
1,2,198,1,1,456,3,1991,0,0,0
1,2,198,2,1,456,3,1991,0,0,0
1,2,198,3,1,456,3,1991,0,0,0
1,2,198,1,6,456,1,1991,0,0,0
1,2,198,2,6,456,1,1991,0,0,0
1,2,198,3,6,456,1,1991,0,0,0
1,2,198,1,6,456,3,1991,0,0,0
1,2,198,2,6,456,3,1991,0,0,0
1,2,198,3,6,456,3,1991,0,0,0
1,2,198,1,7,456,1,1991,0,0,0
1,2,198,2,7,456,1,1991,0,0,0
1,2,198,3,7,456,1,1991,0,0,0
1,2,198,1,7,456,3,1991,0,0,0
1,2,198,2,7,456,3,1991,0,0,0
1,2,198,3,7,456,3,1991,0,0,0
1,2,198,1,8,456,1,1991,4.3710019637926125,6.2281972880121845,2.7761981102146382
1,2,198,2,8,456,1,1991,10.235471164142584,15.390179263216076,6.405091171207728
1,2,198,3,8,456,1,1991,14.606473127935198,19.98435673912943,10.471850458890893
1,2,198,1,8,456,3,1991,0.7127042065963394,1.0155251458241632,0.45266693721134604
1,2,198,2,8,456,3,1991,1.6109659416107924,2.422268035416099,1.008100512839654
1,2,198,3,8,456,3,1991,1.169771338606979,1.6004635430589722,0.838646702848557
1,2,160,1,1,456,1,1991,0,0,0
1,2,160,2,1,456,1,1991,0,0,0
1,2,160,3,1,456,1,1991,0,0,0
1,2,160,1,1,456,3,1991,0,0,0
1,2,160,2,1,456,3,1991,0,0,0
1,2,160,3,1,456,3,1991,0,0,0
1,2,160,1,6,456,1,1991,0,0,0
1,2,160,2,6,456,1,1991,0,0,0
1,2,160,3,6,456,1,1991,0,0,0
1,2,160,1,6,456,3,1991,0,0,0
1,2,160,2,6,456,3,1991,0,0,0
1,2,160,3,6,456,3,1991,0,0,0
1,2,160,1,7,456,1,1991,0,0,0
1,2,160,2,7,456,1,1991,0,0,0
1,2,160,3,7,456,1,1991,0,0,0
1,2,160,1,7,456,3,1991,0,0,0
1,2,160,2,7,456,3,1991,0,0,0
1,2,160,3,7,456,3,1991,0,0,0
1,2,160,1,8,456,1,1991,5.2989684754199775,9.951090231624837,2.893207161295731
1,2,160,2,8,456,1,1991,2.370328532602053,3.9151610219608592,1.209809376459606
1,2,160,3,8,456,1,1991,7.669297008022034,13.463557386626327,4.6528430183253064
1,2,160,1,8,456,3,1991,0.8254538115824535,1.5501442213136796,0.45069316605057336
1,2,160,2,8,456,3,1991,0.35973032414820827,0.5941801417613286,0.18360540033393796
1,2,160,3,8,456,3,1991,0.5895539707062774,1.034970181597455,0.35767320963804095
1,2,36,1,1,456,1,1991,0,0,0
1,2,36,2,1,456,1,1991,0,0,0
1,2,36,3,1,456,1,1991,0,0,0
1,2,36,1,1,456,3,1991,0,0,0
1,2,36,2,1,456,3,1991,0,0,0
1,2,36,3,1,456,3,1991,0,0,0
1,2,36,1,6,456,1,1991,0,0,0
1,2,36,2,6,456,1,1991,0,0,0
1,2,36,3,6,456,1,1991,0,0,0
1,2,36,1,6,456,3,1991,0,0,0
1,2,36,2,6,456,3,1991,0,0,0
1,2,36,3,6,456,3,1991,0,0,0
1,2,36,1,7,456,1,1991,0,0,0
1,2,36,2,7,456,1,1991,0,0,0
1,2,36,3,7,456,1,1991,0,0,0
1,2,36,1,7,456,3,1991,0,0,0
1,2,36,2,7,456,3,1991,0,0,0
1,2,36,3,7,456,3,1991,0,0,0
1,2,36,1,8,456,1,1991,53.88005682096477,66.46721543212092,43.04053032808466
