population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
1,2,51,1,1,456,1,1997,0,0,0
1,2,51,2,1,456,1,1997,0,0,0
1,2,51,3,1,456,1,1997,0,0,0
1,2,51,1,1,456,3,1997,0,0,0
1,2,51,2,1,456,3,1997,0,0,0
1,2,51,3,1,456,3,1997,0,0,0
1,2,51,1,6,456,1,1997,0,0,0
1,2,51,2,6,456,1,1997,0,0,0
1,2,51,3,6,456,1,1997,0,0,0
1,2,51,1,6,456,3,1997,0,0,0
1,2,51,2,6,456,3,1997,0,0,0
1,2,51,3,6,456,3,1997,0,0,0
1,2,51,1,7,456,1,1997,0,0,0
1,2,51,2,7,456,1,1997,0,0,0
1,2,51,3,7,456,1,1997,0,0,0
1,2,51,1,7,456,3,1997,0,0,0
1,2,51,2,7,456,3,1997,0,0,0
1,2,51,3,7,456,3,1997,0,0,0
1,2,51,1,8,456,1,1997,49.7244730574684,56.575922634247036,43.4870177236607
1,2,51,2,8,456,1,1997,20.69927903434762,23.66288792905248,17.73477598938471
1,2,51,3,8,456,1,1997,70.42375209181601,77.90371261534834,62.936589789117974
1,2,51,1,8,456,3,1997,2.857256445428169,3.2509528942804633,2.498841195155033
1,2,51,2,8,456,3,1997,1.2427651483716116,1.4206974252220175,1.064779187584861
1,2,51,3,8,456,3,1997,2.067717042307905,2.2873367216191354,1.847885911020978
1,2,109,1,1,456,1,1997,0,0,0
1,2,109,2,1,456,1,1997,0,0,0
1,2,109,3,1,456,1,1997,0,0,0
1,2,109,1,1,456,3,1997,0,0,0
1,2,109,2,1,456,3,1997,0,0,0
1,2,109,3,1,456,3,1997,0,0,0
1,2,109,1,6,456,1,1997,0,0,0
1,2,109,2,6,456,1,1997,0,0,0
1,2,109,3,6,456,1,1997,0,0,0
1,2,109,1,6,456,3,1997,0,0,0
1,2,109,2,6,456,3,1997,0,0,0
1,2,109,3,6,456,3,1997,0,0,0
1,2,109,1,7,456,1,1997,0,0,0
1,2,109,2,7,456,1,1997,0,0,0
1,2,109,3,7,456,1,1997,0,0,0
1,2,109,1,7,456,3,1997,0,0,0
1,2,109,2,7,456,3,1997,0,0,0
1,2,109,3,7,456,3,1997,0,0,0
1,2,109,1,8,456,1,1997,8.89343715543189,11.007051065211666,7.154072216896459
1,2,109,2,8,456,1,1997,6.356918162024433,7.552280661467058,5.12981194169395
1,2,109,3,8,456,1,1997,15.250355317456322,17.656770790370533,13.003549071516092
1,2,109,1,8,456,3,1997,2.3345445727505303,2.889372340207415,1.8779578890733049
1,2,109,2,8,456,3,1997,1.7844393398555438,2.119987449022042,1.4399805065139129
1,2,109,3,8,456,3,1997,2.0687106525029404,2.3951409040963076,1.7639313920639144
1,2,53,1,1,456,1,1997,0,0,0
1,2,53,2,1,456,1,1997,0,0,0
1,2,53,3,1,456,1,1997,0,0,0
1,2,53,1,1,456,3,1997,0,0,0
1,2,53,2,1,456,3,1997,0,0,0
1,2,53,3,1,456,3,1997,0,0,0
1,2,53,1,6,456,1,1997,0,0,0
1,2,53,2,6,456,1,1997,0,0,0
1,2,53,3,6,456,1,1997,0,0,0
1,2,53,1,6,456,3,1997,0,0,0
1,2,53,2,6,456,3,1997,0,0,0
1,2,53,3,6,456,3,1997,0,0,0
1,2,53,1,7,456,1,1997,0,0,0
1,2,53,2,7,456,1,1997,0,0,0
1,2,53,3,7,456,1,1997,0,0,0
1,2,53,1,7,456,3,1997,0,0,0
1,2,53,2,7,456,3,1997,0,0,0
1,2,53,3,7,456,3,1997,0,0,0
1,2,53,1,8,456,1,1997,9.980758845124253,14.743786579437366,6.718804151578008
1,2,53,2,8,456,1,1997,4.932161549000049,6.633480847800732,3.4695586532854517
1,2,53,3,8,456,1,1997,14.912920394124306,20.03991167423188,11.054149809317014
1,2,53,1,8,456,3,1997,2.5266652449220444,3.7324429641951435,1.7008896017483885
1,2,53,2,8,456,3,1997,1.341303684593248,1.8039782789835312,0.9435481298271061
1,2,53,3,8,456,3,1997,1.955200324601816,2.6273889201398566,1.449285366257926
