population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
1,2,125,1,1,456,1,2001,0,0,0
1,2,125,2,1,456,1,2001,0,0,0
1,2,125,3,1,456,1,2001,0,0,0
1,2,125,1,1,456,3,2001,0,0,0
1,2,125,2,1,456,3,2001,0,0,0
1,2,125,3,1,456,3,2001,0,0,0
1,2,125,1,6,456,1,2001,0,0,0
1,2,125,2,6,456,1,2001,0,0,0
1,2,125,3,6,456,1,2001,0,0,0
1,2,125,1,6,456,3,2001,0,0,0
1,2,125,2,6,456,3,2001,0,0,0
1,2,125,3,6,456,3,2001,0,0,0
1,2,125,1,7,456,1,2001,0,0,0
1,2,125,2,7,456,1,2001,0,0,0
1,2,125,3,7,456,1,2001,0,0,0
1,2,125,1,7,456,3,2001,0,0,0
1,2,125,2,7,456,3,2001,0,0,0
1,2,125,3,7,456,3,2001,0,0,0
1,2,125,1,8,456,1,2001,79.34713269512626,94.16342720549282,67.23725391616715
1,2,125,2,8,456,1,2001,67.39273529443345,80.2662430055734,56.97460133248311
1,2,125,3,8,456,1,2001,146.73986798955968,165.2982159851479,131.37158539613796
1,2,125,1,8,456,3,2001,4.019930523838818,4.770562242079425,3.4064128113517
1,2,125,2,8,456,3,2001,3.375080540678302,4.0197958082262755,2.8533322980592972
1,2,125,3,8,456,3,2001,3.6956434925867163,4.163035476392609,3.3085933041358593
1,2,79,1,1,456,1,2001,0,0,0
1,2,79,2,1,456,1,2001,0,0,0
1,2,79,3,1,456,1,2001,0,0,0
1,2,79,1,1,456,3,2001,0,0,0
1,2,79,2,1,456,3,2001,0,0,0
1,2,79,3,1,456,3,2001,0,0,0
1,2,79,1,6,456,1,2001,0,0,0
1,2,79,2,6,456,1,2001,0,0,0
1,2,79,3,6,456,1,2001,0,0,0
1,2,79,1,6,456,3,2001,0,0,0
1,2,79,2,6,456,3,2001,0,0,0
1,2,79,3,6,456,3,2001,0,0,0
1,2,79,1,7,456,1,2001,0,0,0
1,2,79,2,7,456,1,2001,0,0,0
1,2,79,3,7,456,1,2001,0,0,0
1,2,79,1,7,456,3,2001,0,0,0
1,2,79,2,7,456,3,2001,0,0,0
1,2,79,3,7,456,3,2001,0,0,0
1,2,79,1,8,456,1,2001,3.7296588539582265,4.374296412262517,3.1622699725599928
1,2,79,2,8,456,1,2001,3.3374979632327144,3.899262118351478,2.855112794764959
1,2,79,3,8,456,1,2001,7.0671568171909405,7.854528690645669,6.327189125358983
1,2,79,1,8,456,3,2001,2.215906982153522,2.5989063186448154,1.878803500811713
1,2,79,2,8,456,3,2001,2.076603989718196,2.426135794277069,1.7764620940656952
1,2,79,3,8,456,3,2001,2.147863015554899,2.3871624920243892,1.9229707032567938
1,2,105,1,1,456,1,2001,0,0,0
1,2,105,2,1,456,1,2001,0,0,0
1,2,105,3,1,456,1,2001,0,0,0
1,2,105,1,1,456,3,2001,0,0,0
1,2,105,2,1,456,3,2001,0,0,0
1,2,105,3,1,456,3,2001,0,0,0
1,2,105,1,6,456,1,2001,0,0,0
1,2,105,2,6,456,1,2001,0,0,0
1,2,105,3,6,456,1,2001,0,0,0
1,2,105,1,6,456,3,2001,0,0,0
1,2,105,2,6,456,3,2001,0,0,0
1,2,105,3,6,456,3,2001,0,0,0
1,2,105,1,7,456,1,2001,0,0,0
1,2,105,2,7,456,1,2001,0,0,0
1,2,105,3,7,456,1,2001,0,0,0
1,2,105,1,7,456,3,2001,0,0,0
1,2,105,2,7,456,3,2001,0,0,0
1,2,105,3,7,456,3,2001,0,0,0
1,2,105,1,8,456,1,2001,0.10936703963477211,0.13717910391762472,0.08346307208343347
1,2,105,2,8,456,1,2001,0.06403696151646118,0.07579108009820884,0.053640694540340886
1,2,105,3,8,456,1,2001,0.1734040011512334,0.2028410388345641,0.14888875571015522
1,2,105,1,8,456,3,2001,3.4274864534210767,4.299097076598682,2.6156742459354505
1,2,105,2,8,456,3,2001,1.846075642098982,2.184926697712065,1.5463691166973932
1,2,105,3,8,456,3,2001,2.603781970444307,3.0457996140642973,2.235668468698605
1,2,127,1,1,456,1,2001,0,0,0
1,2,127,2,1,456,1,2001,0,0,0
1,2,127,3,1,456,1,2001,0,0,0
1,2,127,1,1,456,3,2001,0,0,0
1,2,127,2,1,456,3,2001,0,0,0
1,2,127,3,1,456,3,2001,0,0,0
1,2,127,1,6,456,1,2001,0,0,0
1,2,127,2,6,456,1,2001,0,0,0
1,2,127,3,6,456,1,2001,0,0,0
1,2,127,1,6,456,3,2001,0,0,0
1,2,127,2,6,456,3,2001,0,0,0
1,2,127,3,6,456,3,2001,0,0,0
1,2,127,1,7,456,1,2001,0,0,0
1,2,127,2,7,456,1,2001,0,0,0
1,2,127,3,7,456,1,2001,0,0,0
1,2,127,1,7,456,3,2001,0,0,0
1,2,127,2,7,456,3,2001,0,0,0
1,2,127,3,7,456,3,2001,0,0,0
1,2,127,1,8,456,1,2001,8.016468041193766,11.705961408988104,5.319274579762824
1,2,127,2,8,456,1,2001,8.223539508671728,10.624026518695269,5.9809216507247625
1,2,127,3,8,456,1,2001,16.240007549865496,21.270471604393325,12.691993461885923
1,2,127,1,8,456,3,2001,2.852672485850851,4.165584377091775,1.8928720429496804
1,2,127,2,8,456,3,2001,2.819843924827878,3.642968651681219,2.050852381007385
1,2,127,3,8,456,3,2001,2.8359539398367253,3.7144119276695786,2.2163726680604547
1,2,36,1,1,456,1,2001,0,0,0
1,2,36,2,1,456,1,2001,0,0,0
1,2,36,3,1,456,1,2001,0,0,0
1,2,36,1,1,456,3,2001,0,0,0
1,2,36,2,1,456,3,2001,0,0,0
1,2,36,3,1,456,3,2001,0,0,0
1,2,36,1,6,456,1,2001,0,0,0
1,2,36,2,6,456,1,2001,0,0,0
1,2,36,3,6,456,1,2001,0,0,0
1,2,36,1,6,456,3,2001,0,0,0
1,2,36,2,6,456,3,2001,0,0,0
1,2,36,3,6,456,3,2001,0,0,0
1,2,36,1,7,456,1,2001,0,0,0
1,2,36,2,7,456,1,2001,0,0,0
1,2,36,3,7,456,1,2001,0,0,0
1,2,36,1,7,456,3,2001,0,0,0
1,2,36,2,7,456,3,2001,0,0,0
1,2,36,3,7,456,3,2001,0,0,0
1,2,36,1,8,456,1,2001,56.21491607235954,67.57661581398645,45.09124736343501
1,2,36,2,8,456,1,2001,17.598987579797903,21.774646082046058,14.606517734758745
1,2,36,3,8,456,1,2001,73.81390365215745,85.60350986871254,62.37359258608923
1,2,36,1,8,456,3,2001,7.421679996343063,8.921689345967426,5.953096294524374
1,2,36,2,8,456,3,2001,2.39668473564198,2.965338866921657,1.9891609069583853
1,2,36,3,8,456,3,2001,4.948150254811646,5.738472133457752,4.181243543259674
1,2,84,1,1,456,1,2001,0,0,0
1,2,84,2,1,456,1,2001,0,0,0
1,2,84,3,1,456,1,2001,0,0,0
1,2,84,1,1,456,3,2001,0,0,0
1,2,84,2,1,456,3,2001,0,0,0
1,2,84,3,1,456,3,2001,0,0,0
1,2,84,1,6,456,1,2001,0,0,0
1,2,84,2,6,456,1,2001,0,0,0
1,2,84,3,6,456,1,2001,0,0,0
1,2,84,1,6,456,3,2001,0,0,0
1,2,84,2,6,456,3,2001,0,0,0
1,2,84,3,6,456,3,2001,0,0,0
1,2,84,1,7,456,1,2001,0,0,0
1,2,84,2,7,456,1,2001,0,0,0
1,2,84,3,7,456,1,2001,0,0,0
1,2,84,1,7,456,3,2001,0,0,0
1,2,84,2,7,456,3,2001,0,0,0
1,2,84,3,7,456,3,2001,0,0,0
1,2,84,1,8,456,1,2001,4.396845529723454,5.158272883695507,3.689920560016013
1,2,84,2,8,456,1,2001,3.336906879780826,3.9938087827491957,2.769591965212309
1,2,84,3,8,456,1,2001,7.733752409504279,8.73671090370241,6.846177059303563
1,2,84,1,8,456,3,2001,2.5956816542678878,3.0451909673429145,2.1783478720349456
1,2,84,2,8,456,3,2001,2.067983104970949,2.475085276503852,1.7164007262014263
1,2,84,3,8,456,3,2001,2.3382383952865387,2.6414749014269208,2.0698870630149337
1,2,45,1,1,456,1,2001,0,0,0
1,2,45,2,1,456,1,2001,0,0,0
1,2,45,3,1,456,1,2001,0,0,0
1,2,45,1,1,456,3,2001,0,0,0
1,2,45,2,1,456,3,2001,0,0,0
1,2,45,3,1,456,3,2001,0,0,0
1,2,45,1,6,456,1,2001,0,0,0
1,2,45,2,6,456,1,2001,0,0,0
1,2,45,3,6,456,1,2001,0,0,0
1,2,45,1,6,456,3,2001,0,0,0
1,2,45,2,6,456,3,2001,0,0,0
1,2,45,3,6,456,3,2001,0,0,0
1,2,45,1,7,456,1,2001,0,0,0
1,2,45,2,7,456,1,2001,0,0,0
1,2,45,3,7,456,1,2001,0,0,0
1,2,45,1,7,456,3,2001,0,0,0
1,2,45,2,7,456,3,2001,0,0,0
1,2,45,3,7,456,3,2001,0,0,0
1,2,45,1,8,456,1,2001,7.899785256840851,9.419397398844424,6.7049362210569186
1,2,45,2,8,456,1,2001,3.902302427822393,4.6080870812855235,3.2704366650761876
1,2,45,3,8,456,1,2001,11.802087684663249,13.39243928377028,10.29793196072323
1,2,45,1,8,456,3,2001,2.8582906762756517,3.408114889950678,2.425971853991117
1,2,45,2,8,456,3,2001,1.4941191286264486,1.7643509650704283,1.2521894626650947
1,2,45,3,8,456,3,2001,2.1954966009671195,2.4913435412266325,1.9156843450789545
1,2,143,1,1,456,1,2001,0,0,0
1,2,143,2,1,456,1,2001,0,0,0
1,2,143,3,1,456,1,2001,0,0,0
1,2,143,1,1,456,3,2001,0,0,0
