population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
1,2,7,1,1,456,1,2021,0,0,0
1,2,7,2,1,456,1,2021,0,0,0
1,2,7,3,1,456,1,2021,0,0,0
1,2,7,1,1,456,3,2021,0,0,0
1,2,7,2,1,456,3,2021,0,0,0
1,2,7,3,1,456,3,2021,0,0,0
1,2,7,1,6,456,1,2021,0,0,0
1,2,7,2,6,456,1,2021,0,0,0
1,2,7,3,6,456,1,2021,0,0,0
1,2,7,1,6,456,3,2021,0,0,0
1,2,7,2,6,456,3,2021,0,0,0
1,2,7,3,6,456,3,2021,0,0,0
1,2,7,1,7,456,1,2021,0,0,0
1,2,7,2,7,456,1,2021,0,0,0
1,2,7,3,7,456,1,2021,0,0,0
1,2,7,1,7,456,3,2021,0,0,0
1,2,7,2,7,456,3,2021,0,0,0
1,2,7,3,7,456,3,2021,0,0,0
1,2,7,1,8,456,1,2021,34.7365085818952,61.037503483847146,19.18826145415824
1,2,7,2,8,456,1,2021,20.521718180590508,31.595345576611265,13.144917493840017
1,2,7,3,8,456,1,2021,55.25822676248571,81.98291098623586,37.24872784841055
1,2,7,1,8,456,3,2021,3.7319531710014844,6.557628097237213,2.0615109607525337
1,2,7,2,8,456,3,2021,2.2938140070756092,3.5315681466950095,1.4692724850758971
1,2,7,3,8,456,3,2021,3.027116326414895,4.491128703788501,2.0405329453072105
1,2,16,1,1,456,1,2021,0,0,0
1,2,16,2,1,456,1,2021,0,0,0
1,2,16,3,1,456,1,2021,0,0,0
1,2,16,1,1,456,3,2021,0,0,0
1,2,16,2,1,456,3,2021,0,0,0
1,2,16,3,1,456,3,2021,0,0,0
1,2,16,1,6,456,1,2021,0,0,0
1,2,16,2,6,456,1,2021,0,0,0
1,2,16,3,6,456,1,2021,0,0,0
1,2,16,1,6,456,3,2021,0,0,0
1,2,16,2,6,456,3,2021,0,0,0
1,2,16,3,6,456,3,2021,0,0,0
1,2,16,1,7,456,1,2021,0,0,0
1,2,16,2,7,456,1,2021,0,0,0
1,2,16,3,7,456,1,2021,0,0,0
1,2,16,1,7,456,3,2021,0,0,0
1,2,16,2,7,456,3,2021,0,0,0
1,2,16,3,7,456,3,2021,0,0,0
1,2,16,1,8,456,1,2021,126.12706633766904,165.23716726745928,92.34513641496977
1,2,16,2,8,456,1,2021,74.31582670518944,98.97120315043465,55.677647478042054
1,2,16,3,8,456,1,2021,200.44289304285857,252.84840878699117,156.03848580542575
1,2,16,1,8,456,3,2021,2.2676554971308747,2.970821264336977,1.660285633410989
