population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
1,2,55,1,1,456,1,2002,0,0,0
1,2,55,2,1,456,1,2002,0,0,0
1,2,55,3,1,456,1,2002,0,0,0
1,2,55,1,1,456,3,2002,0,0,0
1,2,55,2,1,456,3,2002,0,0,0
1,2,55,3,1,456,3,2002,0,0,0
1,2,55,1,6,456,1,2002,0,0,0
1,2,55,2,6,456,1,2002,0,0,0
1,2,55,3,6,456,1,2002,0,0,0
1,2,55,1,6,456,3,2002,0,0,0
1,2,55,2,6,456,3,2002,0,0,0
1,2,55,3,6,456,3,2002,0,0,0
1,2,55,1,7,456,1,2002,0,0,0
1,2,55,2,7,456,1,2002,0,0,0
1,2,55,3,7,456,1,2002,0,0,0
1,2,55,1,7,456,3,2002,0,0,0
1,2,55,2,7,456,3,2002,0,0,0
1,2,55,3,7,456,3,2002,0,0,0
1,2,55,1,8,456,1,2002,2.299549356181573,2.734370455856995,1.9337726388809982
1,2,55,2,8,456,1,2002,0.9790965713410914,1.158579630835152,0.8414710812275116
1,2,55,3,8,456,1,2002,3.2786459275226654,3.7300001563151284,2.879514617027927
1,2,55,1,8,456,3,2002,3.3959150353246925,4.038047593208174,2.855745436218837
1,2,55,2,8,456,3,2002,1.5080801528545469,1.7845338222059324,1.2960987444395604
1,2,55,3,8,456,3,2002,2.4718652263589456,2.812154128419548,2.1709486806346905
1,2,20,1,1,456,1,2002,0,0,0
1,2,20,2,1,456,1,2002,0,0,0
1,2,20,3,1,456,1,2002,0,0,0
1,2,20,1,1,456,3,2002,0,0,0
1,2,20,2,1,456,3,2002,0,0,0
1,2,20,3,1,456,3,2002,0,0,0
1,2,20,1,6,456,1,2002,0,0,0
1,2,20,2,6,456,1,2002,0,0,0
1,2,20,3,6,456,1,2002,0,0,0
1,2,20,1,6,456,3,2002,0,0,0
1,2,20,2,6,456,3,2002,0,0,0
1,2,20,3,6,456,3,2002,0,0,0
1,2,20,1,7,456,1,2002,0,0,0
1,2,20,2,7,456,1,2002,0,0,0
1,2,20,3,7,456,1,2002,0,0,0
1,2,20,1,7,456,3,2002,0,0,0
1,2,20,2,7,456,3,2002,0,0,0
1,2,20,3,7,456,3,2002,0,0,0
1,2,20,1,8,456,1,2002,23.373373995435085,33.223263704760846,15.512841978249629
1,2,20,2,8,456,1,2002,43.71824159904689,65.32594620783708,29.71465846816588
1,2,20,3,8,456,1,2002,67.09161559448202,89.48776072911654,49.54969995290011
1,2,20,1,8,456,3,2002,0.5135022998232512,0.7298998562792423,0.34081001887796036
1,2,20,2,8,456,3,2002,0.9864327499100395,1.4739763174664569,0.6704641173406554
1,2,20,3,8,456,3,2002,0.7468141272958749,0.9961114118419562,0.5515505268461743
1,2,68,1,1,456,1,2002,0,0,0
1,2,68,2,1,456,1,2002,0,0,0
1,2,68,3,1,456,1,2002,0,0,0
1,2,68,1,1,456,3,2002,0,0,0
1,2,68,2,1,456,3,2002,0,0,0
1,2,68,3,1,456,3,2002,0,0,0
1,2,68,1,6,456,1,2002,0,0,0
1,2,68,2,6,456,1,2002,0,0,0
1,2,68,3,6,456,1,2002,0,0,0
1,2,68,1,6,456,3,2002,0,0,0
1,2,68,2,6,456,3,2002,0,0,0
1,2,68,3,6,456,3,2002,0,0,0
1,2,68,1,7,456,1,2002,0,0,0
1,2,68,2,7,456,1,2002,0,0,0
1,2,68,3,7,456,1,2002,0,0,0
1,2,68,1,7,456,3,2002,0,0,0
1,2,68,2,7,456,3,2002,0,0,0
1,2,68,3,7,456,3,2002,0,0,0
1,2,68,1,8,456,1,2002,26.37811746915311,36.473592341121694,17.73169585984554
1,2,68,2,8,456,1,2002,21.133566069236423,28.43229278645639,15.530346748684313
1,2,68,3,8,456,1,2002,47.51168353838953,59.752940065664966,35.58266661835283
1,2,68,1,8,456,3,2002,1.4974992237079308,2.0706244970112655,1.00663744545817
1,2,68,2,8,456,3,2002,1.3042375282123804,1.7546713670438496,0.9584402835482775
