population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
1,2,7,1,1,456,1,1995,0,0,0
1,2,7,2,1,456,1,1995,0,0,0
1,2,7,3,1,456,1,1995,0,0,0
1,2,7,1,1,456,3,1995,0,0,0
1,2,7,2,1,456,3,1995,0,0,0
1,2,7,3,1,456,3,1995,0,0,0
1,2,7,1,6,456,1,1995,0,0,0
1,2,7,2,6,456,1,1995,0,0,0
1,2,7,3,6,456,1,1995,0,0,0
1,2,7,1,6,456,3,1995,0,0,0
1,2,7,2,6,456,3,1995,0,0,0
1,2,7,3,6,456,3,1995,0,0,0
1,2,7,1,7,456,1,1995,0,0,0
1,2,7,2,7,456,1,1995,0,0,0
1,2,7,3,7,456,1,1995,0,0,0
1,2,7,1,7,456,3,1995,0,0,0
1,2,7,2,7,456,3,1995,0,0,0
1,2,7,3,7,456,3,1995,0,0,0
1,2,7,1,8,456,1,1995,40.026767102719035,62.77875367414474,23.354152666997667
1,2,7,2,8,456,1,1995,15.881855856521627,24.47895308785897,9.313962239204272
1,2,7,3,8,456,1,1995,55.90862295924061,80.96412162758432,35.70601017739173
1,2,7,1,8,456,3,1995,4.556764677583261,7.1469176241718175,2.6587053027480927
1,2,7,2,8,456,3,1995,1.9031837741391968,2.9334069485082996,1.116127861047157
1,2,7,3,8,456,3,1995,3.2639899063001967,4.726749860349022,2.0845452927399677
1,2,12,1,1,456,1,1995,0,0,0
1,2,12,2,1,456,1,1995,0,0,0
1,2,12,3,1,456,1,1995,0,0,0
1,2,12,1,1,456,3,1995,0,0,0
1,2,12,2,1,456,3,1995,0,0,0
1,2,12,3,1,456,3,1995,0,0,0
1,2,12,1,6,456,1,1995,0,0,0
1,2,12,2,6,456,1,1995,0,0,0
1,2,12,3,6,456,1,1995,0,0,0
1,2,12,1,6,456,3,1995,0,0,0
1,2,12,2,6,456,3,1995,0,0,0
1,2,12,3,6,456,3,1995,0,0,0
1,2,12,1,7,456,1,1995,0,0,0
1,2,12,2,7,456,1,1995,0,0,0
1,2,12,3,7,456,1,1995,0,0,0
1,2,12,1,7,456,3,1995,0,0,0
1,2,12,2,7,456,3,1995,0,0,0
1,2,12,3,7,456,3,1995,0,0,0
1,2,12,1,8,456,1,1995,7.311921704853699,12.864383547319473,4.2468822070926455
1,2,12,2,8,456,1,1995,7.38142061125732,11.337139729979324,4.592026161615196
1,2,12,3,8,456,1,1995,14.693342316111018,21.570912830417456,9.96813313361179
1,2,12,1,8,456,3,1995,2.8876825598008433,5.080505168364166,1.6772126641904905
1,2,12,2,8,456,3,1995,2.9068596180429798,4.464651914690724,1.808374853187292
1,2,12,3,8,456,3,1995,2.897284709212802,4.253428155607843,1.965551410024927
1,2,16,1,1,456,1,1995,0,0,0
1,2,16,2,1,456,1,1995,0,0,0
1,2,16,3,1,456,1,1995,0,0,0
1,2,16,1,1,456,3,1995,0,0,0
1,2,16,2,1,456,3,1995,0,0,0
1,2,16,3,1,456,3,1995,0,0,0
1,2,16,1,6,456,1,1995,0,0,0
1,2,16,2,6,456,1,1995,0,0,0
1,2,16,3,6,456,1,1995,0,0,0
1,2,16,1,6,456,3,1995,0,0,0
1,2,16,2,6,456,3,1995,0,0,0
1,2,16,3,6,456,3,1995,0,0,0
1,2,16,1,7,456,1,1995,0,0,0
1,2,16,2,7,456,1,1995,0,0,0
1,2,16,3,7,456,1,1995,0,0,0
1,2,16,1,7,456,3,1995,0,0,0
1,2,16,2,7,456,3,1995,0,0,0
1,2,16,3,7,456,3,1995,0,0,0
1,2,16,1,8,456,1,1995,75.11592115833135,107.74297692688432,49.83370706772643
1,2,16,2,8,456,1,1995,44.56725333546655,60.220060436540926,32.252619754918086
1,2,16,3,8,456,1,1995,119.683174493798,152.63208630760766,91.58346119538278
1,2,16,1,8,456,3,1995,1.9720997754230065,2.8286932693409153,1.3083383788851928
1,2,16,2,8,456,3,1995,1.1725386783671872,1.5843549869218043,0.8485477858967815
1,2,16,3,8,456,3,1995,1.5727401025742684,2.005717212054657,1.2034856425202602
1,2,18,1,1,456,1,1995,0,0,0
1,2,18,2,1,456,1,1995,0,0,0
1,2,18,3,1,456,1,1995,0,0,0
1,2,18,1,1,456,3,1995,0,0,0
1,2,18,2,1,456,3,1995,0,0,0
1,2,18,3,1,456,3,1995,0,0,0
1,2,18,1,6,456,1,1995,0,0,0
1,2,18,2,6,456,1,1995,0,0,0
1,2,18,3,6,456,1,1995,0,0,0
1,2,18,1,6,456,3,1995,0,0,0
1,2,18,2,6,456,3,1995,0,0,0
1,2,18,3,6,456,3,1995,0,0,0
1,2,18,1,7,456,1,1995,0,0,0
1,2,18,2,7,456,1,1995,0,0,0
1,2,18,3,7,456,1,1995,0,0,0
1,2,18,1,7,456,3,1995,0,0,0
1,2,18,2,7,456,3,1995,0,0,0
1,2,18,3,7,456,3,1995,0,0,0
1,2,18,1,8,456,1,1995,196.2016243234366,333.3470594902961,119.66425324350368
1,2,18,2,8,456,1,1995,55.13698769159807,73.64347443522445,37.236718038527165
1,2,18,3,8,456,1,1995,251.33861201503498,388.7436271085311,168.54296610263606
1,2,18,1,8,456,3,1995,6.655455728384551,11.30763623530217,4.059192386804322
1,2,18,2,8,456,3,1995,1.914413254915645,2.5569776206384693,1.2928973737420129
1,2,18,3,8,456,3,1995,4.312545435644387,6.6701830700905385,2.891912203018016
1,2,43,1,1,456,1,1995,0,0,0
1,2,43,2,1,456,1,1995,0,0,0
1,2,43,3,1,456,1,1995,0,0,0
1,2,43,1,1,456,3,1995,0,0,0
1,2,43,2,1,456,3,1995,0,0,0
1,2,43,3,1,456,3,1995,0,0,0
1,2,43,1,6,456,1,1995,0,0,0
1,2,43,2,6,456,1,1995,0,0,0
1,2,43,3,6,456,1,1995,0,0,0
1,2,43,1,6,456,3,1995,0,0,0
1,2,43,2,6,456,3,1995,0,0,0
1,2,43,3,6,456,3,1995,0,0,0
1,2,43,1,7,456,1,1995,0,0,0
