population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
1,2,13,1,1,456,1,2007,0,0,0
1,2,13,2,1,456,1,2007,0,0,0
1,2,13,3,1,456,1,2007,0,0,0
1,2,13,1,1,456,3,2007,0,0,0
1,2,13,2,1,456,3,2007,0,0,0
1,2,13,3,1,456,3,2007,0,0,0
1,2,13,1,6,456,1,2007,0,0,0
1,2,13,2,6,456,1,2007,0,0,0
1,2,13,3,6,456,1,2007,0,0,0
1,2,13,1,6,456,3,2007,0,0,0
1,2,13,2,6,456,3,2007,0,0,0
1,2,13,3,6,456,3,2007,0,0,0
1,2,13,1,7,456,1,2007,0,0,0
1,2,13,2,7,456,1,2007,0,0,0
1,2,13,3,7,456,1,2007,0,0,0
1,2,13,1,7,456,3,2007,0,0,0
1,2,13,2,7,456,3,2007,0,0,0
1,2,13,3,7,456,3,2007,0,0,0
1,2,13,1,8,456,1,2007,25.22008462335097,34.792570871957054,17.8922476563501
1,2,13,2,8,456,1,2007,10.45282625376025,14.220340855567033,7.194164018132716
1,2,13,3,8,456,1,2007,35.67291087711122,47.16194053002803,27.715062312560292
1,2,13,1,8,456,3,2007,1.763485056584879,2.432830013427379,1.2510945875841724
1,2,13,2,8,456,3,2007,0.7628089686108608,1.0377483828766187,0.5250037359718892
1,2,13,3,8,456,3,2007,1.2738347697460928,1.6840935650808928,0.9896700087368312
1,2,82,1,1,456,1,2007,0,0,0
1,2,82,2,1,456,1,2007,0,0,0
1,2,82,3,1,456,1,2007,0,0,0
1,2,82,1,1,456,3,2007,0,0,0
1,2,82,2,1,456,3,2007,0,0,0
1,2,82,3,1,456,3,2007,0,0,0
1,2,82,1,6,456,1,2007,0,0,0
1,2,82,2,6,456,1,2007,0,0,0
1,2,82,3,6,456,1,2007,0,0,0
1,2,82,1,6,456,3,2007,0,0,0
1,2,82,2,6,456,3,2007,0,0,0
1,2,82,3,6,456,3,2007,0,0,0
1,2,82,1,7,456,1,2007,0,0,0
1,2,82,2,7,456,1,2007,0,0,0
1,2,82,3,7,456,1,2007,0,0,0
1,2,82,1,7,456,3,2007,0,0,0
1,2,82,2,7,456,3,2007,0,0,0
1,2,82,3,7,456,3,2007,0,0,0
1,2,82,1,8,456,1,2007,7.841117424953526,9.265224525035997,6.546370216311966
1,2,82,2,8,456,1,2007,4.532635521051505,5.3666989658358855,3.8402650692968963
1,2,82,3,8,456,1,2007,12.373752946005029,13.707565868023591,10.88768276707451
1,2,82,1,8,456,3,2007,2.3645541672308807,2.7940055063176743,1.9741123791815072
1,2,82,2,8,456,3,2007,1.4904061632669228,1.764660136013864,1.2627432100543101
1,2,82,3,8,456,3,2007,1.9463799030555744,2.156187443030012,1.7126224372792425
1,2,71,1,1,456,1,2007,0,0,0
1,2,71,2,1,456,1,2007,0,0,0
1,2,71,3,1,456,1,2007,0,0,0
1,2,71,1,1,456,3,2007,0,0,0
1,2,71,2,1,456,3,2007,0,0,0
1,2,71,3,1,456,3,2007,0,0,0
1,2,71,1,6,456,1,2007,0,0,0
1,2,71,2,6,456,1,2007,0,0,0
1,2,71,3,6,456,1,2007,0,0,0
1,2,71,1,6,456,3,2007,0,0,0
1,2,71,2,6,456,3,2007,0,0,0
1,2,71,3,6,456,3,2007,0,0,0
1,2,71,1,7,456,1,2007,0,0,0
1,2,71,2,7,456,1,2007,0,0,0
1,2,71,3,7,456,1,2007,0,0,0
1,2,71,1,7,456,3,2007,0,0,0
1,2,71,2,7,456,3,2007,0,0,0
1,2,71,3,7,456,3,2007,0,0,0
1,2,71,1,8,456,1,2007,3.8525531715934704,4.572366344772321,3.2904324998923933
1,2,71,2,8,456,1,2007,8.904401891945675,10.456222463856609,7.665861822311611
1,2,71,3,8,456,1,2007,12.75695506353915,14.411999115910156,11.405197364918337
1,2,71,1,8,456,3,2007,0.5307726558804934,0.6299425135434521,0.45332835633285024
1,2,71,2,8,456,3,2007,1.292331554059619,1.5175534966061865,1.1125772670925065
1,2,71,3,8,456,3,2007,0.9016426868307215,1.0186187488118483,0.8061024550702403
1,2,15,1,1,456,1,2007,0,0,0
1,2,15,2,1,456,1,2007,0,0,0
1,2,15,3,1,456,1,2007,0,0,0
1,2,15,1,1,456,3,2007,0,0,0
1,2,15,2,1,456,3,2007,0,0,0
1,2,15,3,1,456,3,2007,0,0,0
1,2,15,1,6,456,1,2007,0,0,0
1,2,15,2,6,456,1,2007,0,0,0
1,2,15,3,6,456,1,2007,0,0,0
1,2,15,1,6,456,3,2007,0,0,0
1,2,15,2,6,456,3,2007,0,0,0
1,2,15,3,6,456,3,2007,0,0,0
1,2,15,1,7,456,1,2007,0,0,0
1,2,15,2,7,456,1,2007,0,0,0
1,2,15,3,7,456,1,2007,0,0,0
1,2,15,1,7,456,3,2007,0,0,0
1,2,15,2,7,456,3,2007,0,0,0
1,2,15,3,7,456,3,2007,0,0,0
1,2,15,1,8,456,1,2007,52.95674615946079,83.3486389600657,31.82732997377503
1,2,15,2,8,456,1,2007,48.65956843869955,69.40448659480784,30.634331022893875
1,2,15,3,8,456,1,2007,101.61631459816029,151.0605703301742,71.86853542325916
1,2,15,1,8,456,3,2007,2.3058779766705606,3.6292220519886693,1.3858468385079101
1,2,15,2,8,456,3,2007,2.045275048039857,2.9172322979642704,1.2876323170323751
1,2,15,3,8,456,3,2007,2.1732767853904487,3.2307452989674954,1.5370584955086322
1,2,385,1,1,456,1,2007,0,0,0
1,2,385,2,1,456,1,2007,0,0,0
1,2,385,3,1,456,1,2007,0,0,0
1,2,385,1,1,456,3,2007,0,0,0
1,2,385,2,1,456,3,2007,0,0,0
1,2,385,3,1,456,3,2007,0,0,0
1,2,385,1,6,456,1,2007,0,0,0
1,2,385,2,6,456,1,2007,0,0,0
1,2,385,3,6,456,1,2007,0,0,0
1,2,385,1,6,456,3,2007,0,0,0
1,2,385,2,6,456,3,2007,0,0,0
1,2,385,3,6,456,3,2007,0,0,0
1,2,385,1,7,456,1,2007,0,0,0
1,2,385,2,7,456,1,2007,0,0,0
1,2,385,3,7,456,1,2007,0,0,0
1,2,385,1,7,456,3,2007,0,0,0
1,2,385,2,7,456,3,2007,0,0,0
1,2,385,3,7,456,3,2007,0,0,0
1,2,385,1,8,456,1,2007,7.870055728654123,9.081750112632724,6.711117611595792
1,2,385,2,8,456,1,2007,2.2718806094251978,2.66100355049421,1.9004016137781705
1,2,385,3,8,456,1,2007,10.141936338079311,11.37126167011448,8.829465409974233
1,2,385,1,8,456,3,2007,5.142991639604264,5.934820096913439,4.385638800900926
1,2,385,2,8,456,3,2007,1.538339211651889,1.8018227221481637,1.2868027959889778
1,2,385,3,8,456,3,2007,3.372676465987916,3.7814856399156382,2.9362174246416113
1,2,89,1,1,456,1,2007,0,0,0
1,2,89,2,1,456,1,2007,0,0,0
1,2,89,3,1,456,1,2007,0,0,0
1,2,89,1,1,456,3,2007,0,0,0
1,2,89,2,1,456,3,2007,0,0,0
1,2,89,3,1,456,3,2007,0,0,0
1,2,89,1,6,456,1,2007,0,0,0
1,2,89,2,6,456,1,2007,0,0,0
1,2,89,3,6,456,1,2007,0,0,0
1,2,89,1,6,456,3,2007,0,0,0
1,2,89,2,6,456,3,2007,0,0,0
1,2,89,3,6,456,3,2007,0,0,0
1,2,89,1,7,456,1,2007,0,0,0
1,2,89,2,7,456,1,2007,0,0,0
1,2,89,3,7,456,1,2007,0,0,0
1,2,89,1,7,456,3,2007,0,0,0
1,2,89,2,7,456,3,2007,0,0,0
1,2,89,3,7,456,3,2007,0,0,0
1,2,89,1,8,456,1,2007,7.761903621432811,9.112348839720937,6.45711263000103
1,2,89,2,8,456,1,2007,7.712895645814924,9.135463231507252,6.485076022398314
1,2,89,3,8,456,1,2007,15.474799267247738,17.507288414861346,13.775414343886883
1,2,89,1,8,456,3,2007,1.5186299591086894,1.782846917557453,1.2633453296407373
1,2,89,2,8,456,3,2007,1.5779674193963942,1.8690079578911571,1.3267700155136852
1,2,89,3,8,456,3,2007,1.5476362533258132,1.7509057003160329,1.3776805937835923
1,2,22,1,1,456,1,2007,0,0,0
1,2,22,2,1,456,1,2007,0,0,0
1,2,22,3,1,456,1,2007,0,0,0
1,2,22,1,1,456,3,2007,0,0,0
1,2,22,2,1,456,3,2007,0,0,0
1,2,22,3,1,456,3,2007,0,0,0
1,2,22,1,6,456,1,2007,0,0,0
