population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
1,2,46,1,1,456,1,2016,0,0,0
1,2,46,2,1,456,1,2016,0,0,0
1,2,46,3,1,456,1,2016,0,0,0
1,2,46,1,1,456,3,2016,0,0,0
1,2,46,2,1,456,3,2016,0,0,0
1,2,46,3,1,456,3,2016,0,0,0
1,2,46,1,6,456,1,2016,0,0,0
1,2,46,2,6,456,1,2016,0,0,0
1,2,46,3,6,456,1,2016,0,0,0
1,2,46,1,6,456,3,2016,0,0,0
1,2,46,2,6,456,3,2016,0,0,0
1,2,46,3,6,456,3,2016,0,0,0
1,2,46,1,7,456,1,2016,0,0,0
1,2,46,2,7,456,1,2016,0,0,0
1,2,46,3,7,456,1,2016,0,0,0
1,2,46,1,7,456,3,2016,0,0,0
1,2,46,2,7,456,3,2016,0,0,0
1,2,46,3,7,456,3,2016,0,0,0
1,2,46,1,8,456,1,2016,2.938928023697616,3.42144836291358,2.5307005144153436
1,2,46,2,8,456,1,2016,1.331649647643785,1.572462907387921,1.1368673104315814
1,2,46,3,8,456,1,2016,4.270577671341401,4.848761472549833,3.8066277814969043
1,2,46,1,8,456,3,2016,2.4844271052065006,2.8923263800085186,2.139331382897596
1,2,46,2,8,456,3,2016,1.1879657755098698,1.402795487943007,1.014200287949873
1,2,46,3,8,456,3,2016,1.8536382904072086,2.1045981640573945,1.6522614868854884
1,2,82,1,1,456,1,2016,0,0,0
1,2,82,2,1,456,1,2016,0,0,0
1,2,82,3,1,456,1,2016,0,0,0
1,2,82,1,1,456,3,2016,0,0,0
1,2,82,2,1,456,3,2016,0,0,0
1,2,82,3,1,456,3,2016,0,0,0
1,2,82,1,6,456,1,2016,0,0,0
1,2,82,2,6,456,1,2016,0,0,0
1,2,82,3,6,456,1,2016,0,0,0
1,2,82,1,6,456,3,2016,0,0,0
1,2,82,2,6,456,3,2016,0,0,0
1,2,82,3,6,456,3,2016,0,0,0
1,2,82,1,7,456,1,2016,0,0,0
1,2,82,2,7,456,1,2016,0,0,0
1,2,82,3,7,456,1,2016,0,0,0
1,2,82,1,7,456,3,2016,0,0,0
1,2,82,2,7,456,3,2016,0,0,0
1,2,82,3,7,456,3,2016,0,0,0
1,2,82,1,8,456,1,2016,5.075150805527915,5.9317396773762745,4.336268721979144
1,2,82,2,8,456,1,2016,3.5310720098509845,4.27512843903996,2.9734679160434627
1,2,82,3,8,456,1,2016,8.606222815378908,9.722506038417961,7.586518894831679
1,2,82,1,8,456,3,2016,1.8972555411521947,2.217476170228565,1.6210375170997702
1,2,82,2,8,456,3,2016,1.375930596925463,1.6658623807871629,1.158652520607488
1,2,82,3,8,456,3,2016,1.6419979959140694,1.85497584396923,1.4474467008938798
1,2,93,1,1,456,1,2016,0,0,0
1,2,93,2,1,456,1,2016,0,0,0
1,2,93,3,1,456,1,2016,0,0,0
1,2,93,1,1,456,3,2016,0,0,0
1,2,93,2,1,456,3,2016,0,0,0
1,2,93,3,1,456,3,2016,0,0,0
1,2,93,1,6,456,1,2016,0,0,0
1,2,93,2,6,456,1,2016,0,0,0
1,2,93,3,6,456,1,2016,0,0,0
1,2,93,1,6,456,3,2016,0,0,0
1,2,93,2,6,456,3,2016,0,0,0
1,2,93,3,6,456,3,2016,0,0,0
1,2,93,1,7,456,1,2016,0,0,0
1,2,93,2,7,456,1,2016,0,0,0
1,2,93,3,7,456,1,2016,0,0,0
1,2,93,1,7,456,3,2016,0,0,0
1,2,93,2,7,456,3,2016,0,0,0
1,2,93,3,7,456,3,2016,0,0,0
1,2,93,1,8,456,1,2016,5.392643493478747,6.341032647394006,4.563403448414375
1,2,93,2,8,456,1,2016,4.726487642661987,5.666681101414885,4.1092444542107325
1,2,93,3,8,456,1,2016,10.119131136140743,11.495358846357117,8.993381423625006
1,2,93,1,8,456,3,2016,1.950259829000853,2.293246579632105,1.6503635813732103
1,2,93,2,8,456,3,2016,1.8725588283800456,2.2450484432225233,1.6280169467173895
1,2,93,3,8,456,3,2016,1.9131796186183943,2.173376938955523,1.7003390716708005
1,2,197,1,1,456,1,2016,0,0,0
1,2,197,2,1,456,1,2016,0,0,0
1,2,197,3,1,456,1,2016,0,0,0
1,2,197,1,1,456,3,2016,0,0,0
1,2,197,2,1,456,3,2016,0,0,0
1,2,197,3,1,456,3,2016,0,0,0
1,2,197,1,6,456,1,2016,0,0,0
1,2,197,2,6,456,1,2016,0,0,0
1,2,197,3,6,456,1,2016,0,0,0
1,2,197,1,6,456,3,2016,0,0,0
1,2,197,2,6,456,3,2016,0,0,0
1,2,197,3,6,456,3,2016,0,0,0
1,2,197,1,7,456,1,2016,0,0,0
1,2,197,2,7,456,1,2016,0,0,0
1,2,197,3,7,456,1,2016,0,0,0
1,2,197,1,7,456,3,2016,0,0,0
1,2,197,2,7,456,3,2016,0,0,0
1,2,197,3,7,456,3,2016,0,0,0
1,2,197,1,8,456,1,2016,0.700126004047859,1.0578045803825928,0.4290487546989571
1,2,197,2,8,456,1,2016,1.8341910618588009,2.7857000071175344,1.1643037955242472
1,2,197,3,8,456,1,2016,2.53431706590666,3.5305626738228764,1.744472922304543
1,2,197,1,8,456,3,2016,1.1244241680606881,1.6988671016227173,0.6890656628529837
1,2,197,2,8,456,3,2016,2.9558357690947203,4.4892115626497935,1.8762989725921202
1,2,197,3,8,456,3,2016,2.0385678269993863,2.8399333196635346,1.4032286734451642
1,2,115,1,1,456,1,2016,0,0,0
1,2,115,2,1,456,1,2016,0,0,0
1,2,115,3,1,456,1,2016,0,0,0
1,2,115,1,1,456,3,2016,0,0,0
1,2,115,2,1,456,3,2016,0,0,0
1,2,115,3,1,456,3,2016,0,0,0
1,2,115,1,6,456,1,2016,0,0,0
1,2,115,2,6,456,1,2016,0,0,0
1,2,115,3,6,456,1,2016,0,0,0
1,2,115,1,6,456,3,2016,0,0,0
1,2,115,2,6,456,3,2016,0,0,0
1,2,115,3,6,456,3,2016,0,0,0
1,2,115,1,7,456,1,2016,0,0,0
1,2,115,2,7,456,1,2016,0,0,0
1,2,115,3,7,456,1,2016,0,0,0
1,2,115,1,7,456,3,2016,0,0,0
1,2,115,2,7,456,3,2016,0,0,0
1,2,115,3,7,456,3,2016,0,0,0
1,2,115,1,8,456,1,2016,4.124881254774685,5.1312943236243616,3.1745312241833537
1,2,115,2,8,456,1,2016,2.0204471780038546,2.6060530291082014,1.605918447001001
1,2,115,3,8,456,1,2016,6.145328432778541,7.19766385147712,5.104085453584829
1,2,115,1,8,456,3,2016,2.9775133499599047,3.7039847713142415,2.291510595348472
1,2,115,2,8,456,3,2016,1.5239943634339292,1.9657084681098462,1.2113212797684072
1,2,115,3,8,456,3,2016,2.2667271375970013,2.6548849517010167,1.882660810859833
1,2,173,1,1,456,1,2016,0,0,0
1,2,173,2,1,456,1,2016,0,0,0
1,2,173,3,1,456,1,2016,0,0,0
1,2,173,1,1,456,3,2016,0,0,0
1,2,173,2,1,456,3,2016,0,0,0
1,2,173,3,1,456,3,2016,0,0,0
1,2,173,1,6,456,1,2016,0,0,0
1,2,173,2,6,456,1,2016,0,0,0
1,2,173,3,6,456,1,2016,0,0,0
1,2,173,1,6,456,3,2016,0,0,0
1,2,173,2,6,456,3,2016,0,0,0
1,2,173,3,6,456,3,2016,0,0,0
1,2,173,1,7,456,1,2016,0,0,0
1,2,173,2,7,456,1,2016,0,0,0
1,2,173,3,7,456,1,2016,0,0,0
1,2,173,1,7,456,3,2016,0,0,0
1,2,173,2,7,456,3,2016,0,0,0
1,2,173,3,7,456,3,2016,0,0,0
1,2,173,1,8,456,1,2016,0.6427058721146267,0.9620265035703921,0.4447055519459757
1,2,173,2,8,456,1,2016,3.615928443764351,5.207669635277396,2.3818556835995146
1,2,173,3,8,456,1,2016,4.258634315878979,5.934986701149198,3.0098224253372643
1,2,173,1,8,456,3,2016,0.824759287099998,1.2345309537089624,0.5706732269079997
1,2,173,2,8,456,3,2016,4.145933338745663,5.970984076109967,2.730976301189113
1,2,173,3,8,456,3,2016,2.5787594825245965,3.593852418175277,1.822558018450492
1,2,185,1,1,456,1,2016,0,0,0
1,2,185,2,1,456,1,2016,0,0,0
1,2,185,3,1,456,1,2016,0,0,0
1,2,185,1,1,456,3,2016,0,0,0
1,2,185,2,1,456,3,2016,0,0,0
1,2,185,3,1,456,3,2016,0,0,0
1,2,185,1,6,456,1,2016,0,0,0
1,2,185,2,6,456,1,2016,0,0,0
1,2,185,3,6,456,1,2016,0,0,0
1,2,185,1,6,456,3,2016,0,0,0
1,2,185,2,6,456,3,2016,0,0,0
1,2,185,3,6,456,3,2016,0,0,0
1,2,185,1,7,456,1,2016,0,0,0
1,2,185,2,7,456,1,2016,0,0,0
1,2,185,3,7,456,1,2016,0,0,0
1,2,185,1,7,456,3,2016,0,0,0
1,2,185,2,7,456,3,2016,0,0,0
1,2,185,3,7,456,3,2016,0,0,0
1,2,185,1,8,456,1,2016,6.094233028995848,9.758581563284537,3.7496111877484846
1,2,185,2,8,456,1,2016,16.132098313327567,22.51954564949788,11.381357044969226
1,2,185,3,8,456,1,2016,22.226331342323416,30.007779481521315,16.53165759125171
1,2,185,1,8,456,3,2016,0.9707148378833271,1.5543875455868172,0.5972536985249663
1,2,185,2,8,456,3,2016,2.4941360157805637,3.4816803600201744,1.7596379567600267
1,2,185,3,8,456,3,2016,1.7437752691763977,2.35427173908521,1.296997476647154
1,2,69,1,1,456,1,2016,0,0,0
1,2,69,2,1,456,1,2016,0,0,0
1,2,69,3,1,456,1,2016,0,0,0
1,2,69,1,1,456,3,2016,0,0,0
1,2,69,2,1,456,3,2016,0,0,0
1,2,69,3,1,456,3,2016,0,0,0
1,2,69,1,6,456,1,2016,0,0,0
1,2,69,2,6,456,1,2016,0,0,0
1,2,69,3,6,456,1,2016,0,0,0
1,2,69,1,6,456,3,2016,0,0,0
1,2,69,2,6,456,3,2016,0,0,0
1,2,69,3,6,456,3,2016,0,0,0
1,2,69,1,7,456,1,2016,0,0,0
1,2,69,2,7,456,1,2016,0,0,0
1,2,69,3,7,456,1,2016,0,0,0
1,2,69,1,7,456,3,2016,0,0,0
1,2,69,2,7,456,3,2016,0,0,0
1,2,69,3,7,456,3,2016,0,0,0
1,2,69,1,8,456,1,2016,1.455943590265917,1.6923773045967234,1.2287100273441252
1,2,69,2,8,456,1,2016,1.3036270405408663,1.5420829429717864,1.1046721045363128
1,2,69,3,8,456,1,2016,2.7595706308067838,3.11136477071273,2.455930619745735
1,2,69,1,8,456,3,2016,1.1035822069966883,1.2827952218511733,0.931342761355014
1,2,69,2,8,456,3,2016,1.014866705326999,1.2005033548747404,0.8599813476807563
1,2,69,3,8,456,3,2016,1.0598165888392852,1.1949235729354917,0.9432032587924432
1,2,58,1,1,456,1,2016,0,0,0
1,2,58,2,1,456,1,2016,0,0,0
1,2,58,3,1,456,1,2016,0,0,0
1,2,58,1,1,456,3,2016,0,0,0
1,2,58,2,1,456,3,2016,0,0,0
1,2,58,3,1,456,3,2016,0,0,0
1,2,58,1,6,456,1,2016,0,0,0
1,2,58,2,6,456,1,2016,0,0,0
1,2,58,3,6,456,1,2016,0,0,0
1,2,58,1,6,456,3,2016,0,0,0
1,2,58,2,6,456,3,2016,0,0,0
1,2,58,3,6,456,3,2016,0,0,0
1,2,58,1,7,456,1,2016,0,0,0
1,2,58,2,7,456,1,2016,0,0,0
1,2,58,3,7,456,1,2016,0,0,0
1,2,58,1,7,456,3,2016,0,0,0
1,2,58,2,7,456,3,2016,0,0,0
1,2,58,3,7,456,3,2016,0,0,0
1,2,58,1,8,456,1,2016,1.0172362938006194,1.22672982607486,0.8538430318795343
1,2,58,2,8,456,1,2016,0.6939359210506987,0.8295770984075284,0.6058921772319565
1,2,58,3,8,456,1,2016,1.7111722148513187,1.9370851528412192,1.5274671159075135
1,2,58,1,8,456,3,2016,3.302609067364957,3.982761007931513,2.772128517609151
1,2,58,2,8,456,3,2016,2.3990542024414925,2.8679887635308017,2.0946720438017996
1,2,58,3,8,456,3,2016,2.8650188527916463,3.243265309117408,2.55744106064424
1,2,161,1,1,456,1,2016,0,0,0
1,2,161,2,1,456,1,2016,0,0,0
1,2,161,3,1,456,1,2016,0,0,0
1,2,161,1,1,456,3,2016,0,0,0
1,2,161,2,1,456,3,2016,0,0,0
1,2,161,3,1,456,3,2016,0,0,0
1,2,161,1,6,456,1,2016,0,0,0
1,2,161,2,6,456,1,2016,0,0,0
1,2,161,3,6,456,1,2016,0,0,0
1,2,161,1,6,456,3,2016,0,0,0
1,2,161,2,6,456,3,2016,0,0,0
1,2,161,3,6,456,3,2016,0,0,0
1,2,161,1,7,456,1,2016,0,0,0
1,2,161,2,7,456,1,2016,0,0,0
1,2,161,3,7,456,1,2016,0,0,0
1,2,161,1,7,456,3,2016,0,0,0
1,2,161,2,7,456,3,2016,0,0,0
1,2,161,3,7,456,3,2016,0,0,0
1,2,161,1,8,456,1,2016,19.468238188631986,29.544496430448905,13.22020493285595
1,2,161,2,8,456,1,2016,85.89907869355025,128.64937141105966,56.84737785513981
1,2,161,3,8,456,1,2016,105.36731688218221,152.49154940610694,77.2160333333936
1,2,161,1,8,456,3,2016,0.2651873839053833,0.4024415379182923,0.1800795494111152
1,2,161,2,8,456,3,2016,1.0888316407774743,1.6307218690695067,0.7205807634413728
1,2,161,3,8,456,3,2016,0.6918214999597105,1.0012301305847617,0.5069855965050274
1,2,186,1,1,456,1,2016,0,0,0
1,2,186,2,1,456,1,2016,0,0,0
1,2,186,3,1,456,1,2016,0,0,0
1,2,186,1,1,456,3,2016,0,0,0
1,2,186,2,1,456,3,2016,0,0,0
1,2,186,3,1,456,3,2016,0,0,0
1,2,186,1,6,456,1,2016,0,0,0
1,2,186,2,6,456,1,2016,0,0,0
1,2,186,3,6,456,1,2016,0,0,0
1,2,186,1,6,456,3,2016,0,0,0
1,2,186,2,6,456,3,2016,0,0,0
1,2,186,3,6,456,3,2016,0,0,0
1,2,186,1,7,456,1,2016,0,0,0
1,2,186,2,7,456,1,2016,0,0,0
1,2,186,3,7,456,1,2016,0,0,0
1,2,186,1,7,456,3,2016,0,0,0
1,2,186,2,7,456,3,2016,0,0,0
1,2,186,3,7,456,3,2016,0,0,0
1,2,186,1,8,456,1,2016,0.12070353055907748,0.16415534459920533,0.08066614235282568
1,2,186,2,8,456,1,2016,0.03746837654575435,0.04846907704065477,0.027921984665346164
