population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
1,2,148,1,1,456,1,1993,0,0,0
1,2,148,2,1,456,1,1993,0,0,0
1,2,148,3,1,456,1,1993,0,0,0
1,2,148,1,1,456,3,1993,0,0,0
1,2,148,2,1,456,3,1993,0,0,0
1,2,148,3,1,456,3,1993,0,0,0
1,2,148,1,6,456,1,1993,0,0,0
1,2,148,2,6,456,1,1993,0,0,0
1,2,148,3,6,456,1,1993,0,0,0
1,2,148,1,6,456,3,1993,0,0,0
1,2,148,2,6,456,3,1993,0,0,0
1,2,148,3,6,456,3,1993,0,0,0
1,2,148,1,7,456,1,1993,0,0,0
1,2,148,2,7,456,1,1993,0,0,0
1,2,148,3,7,456,1,1993,0,0,0
1,2,148,1,7,456,3,1993,0,0,0
1,2,148,2,7,456,3,1993,0,0,0
1,2,148,3,7,456,3,1993,0,0,0
1,2,148,1,8,456,1,1993,3.58579045006356,5.404473972990944,1.9781661022779333
1,2,148,2,8,456,1,1993,8.536046659569351,13.12865548368879,5.223816007582067
1,2,148,3,8,456,1,1993,12.12183710963291,17.113288796796805,8.066485831344014
1,2,148,1,8,456,3,1993,0.2537969002007553,0.3825206075654668,0.14001164647851924
1,2,148,2,8,456,3,1993,0.5977278874154582,0.9193205965051018,0.3657923428708873
1,2,148,3,8,456,3,1993,0.4266839284040618,0.6023810768689342,0.2839371484540431
1,2,125,1,1,456,1,1993,0,0,0
1,2,125,2,1,456,1,1993,0,0,0
1,2,125,3,1,456,1,1993,0,0,0
1,2,125,1,1,456,3,1993,0,0,0
1,2,125,2,1,456,3,1993,0,0,0
1,2,125,3,1,456,3,1993,0,0,0
1,2,125,1,6,456,1,1993,0,0,0
1,2,125,2,6,456,1,1993,0,0,0
1,2,125,3,6,456,1,1993,0,0,0
1,2,125,1,6,456,3,1993,0,0,0
1,2,125,2,6,456,3,1993,0,0,0
1,2,125,3,6,456,3,1993,0,0,0
1,2,125,1,7,456,1,1993,0,0,0
